merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s262144.txt , 1364 , 1396 , 657 , 687 , 584591 , 61
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s333.txt , 1608 , 1765 , 1572 , 1699 , 696910 , 269
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s687.txt , 951 , 968 , 636 , 641 , 388728 , 12
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s212223.txt , 963 , 968 , 268 , 268 , 344199 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s9199.txt , 1464 , 1500 , 1256 , 1281 , 571471 , 55
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s768.txt , 1234 , 1246 , 700 , 712 , 497072 , 24
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s9199.txt , 1800 , 1952 , 1683 , 1825 , 733144 , 285
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s167.txt , 1200 , 1213 , 771 , 781 , 499599 , 21
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s12345.txt , 1296 , 1324 , 1050 , 1073 , 523601 , 50
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s1048575.txt , 1368 , 1402 , 1097 , 1128 , 511899 , 64
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s333.txt , 1296 , 1337 , 1263 , 1304 , 505985 , 84
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s68.txt , 1344 , 1422 , 1278 , 1346 , 546812 , 155
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s4192.txt , 1045 , 1048 , 121 , 121 , 351267 , 0
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s6.txt , 1020 , 1037 , 130 , 146 , 420842 , 30
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s678.txt , 974 , 974 , 52 , 52 , 362757 , 0
